Time,PixelLabelData,OriginalData
4.6617 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_88.png,Studies/016/RLT/anno/OriginalData/RLT_Label_88.png
4.71 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_89.png,Studies/016/RLT/anno/OriginalData/RLT_Label_89.png
4.755 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_90.png,Studies/016/RLT/anno/OriginalData/RLT_Label_90.png
4.8133 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_91.png,Studies/016/RLT/anno/OriginalData/RLT_Label_91.png
4.8683 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_92.png,Studies/016/RLT/anno/OriginalData/RLT_Label_92.png
4.9383 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_93.png,Studies/016/RLT/anno/OriginalData/RLT_Label_93.png
4.985 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_94.png,Studies/016/RLT/anno/OriginalData/RLT_Label_94.png
5.0367 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_95.png,Studies/016/RLT/anno/OriginalData/RLT_Label_95.png
5.0883 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_96.png,Studies/016/RLT/anno/OriginalData/RLT_Label_96.png
5.145 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_97.png,Studies/016/RLT/anno/OriginalData/RLT_Label_97.png
5.2517 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_99.png,Studies/016/RLT/anno/OriginalData/RLT_Label_99.png
5.305 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_100.png,Studies/016/RLT/anno/OriginalData/RLT_Label_100.png
5.465 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_103.png,Studies/016/RLT/anno/OriginalData/RLT_Label_103.png
5.68 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_107.png,Studies/016/RLT/anno/OriginalData/RLT_Label_107.png
5.735 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_108.png,Studies/016/RLT/anno/OriginalData/RLT_Label_108.png
5.7867 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_109.png,Studies/016/RLT/anno/OriginalData/RLT_Label_109.png
5.855 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_110.png,Studies/016/RLT/anno/OriginalData/RLT_Label_110.png
5.9717 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_112.png,Studies/016/RLT/anno/OriginalData/RLT_Label_112.png
6.0783 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_114.png,Studies/016/RLT/anno/OriginalData/RLT_Label_114.png
6.23 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_117.png,Studies/016/RLT/anno/OriginalData/RLT_Label_117.png
6.2833 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_118.png,Studies/016/RLT/anno/OriginalData/RLT_Label_118.png
6.335 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_119.png,Studies/016/RLT/anno/OriginalData/RLT_Label_119.png
6.3933 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_120.png,Studies/016/RLT/anno/OriginalData/RLT_Label_120.png
6.4483 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_121.png,Studies/016/RLT/anno/OriginalData/RLT_Label_121.png
6.505 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_122.png,Studies/016/RLT/anno/OriginalData/RLT_Label_122.png
6.5667 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_123.png,Studies/016/RLT/anno/OriginalData/RLT_Label_123.png
6.615 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_124.png,Studies/016/RLT/anno/OriginalData/RLT_Label_124.png
6.66 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_125.png,Studies/016/RLT/anno/OriginalData/RLT_Label_125.png
6.7117 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_126.png,Studies/016/RLT/anno/OriginalData/RLT_Label_126.png
6.7667 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_127.png,Studies/016/RLT/anno/OriginalData/RLT_Label_127.png
6.82 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_128.png,Studies/016/RLT/anno/OriginalData/RLT_Label_128.png
6.8733 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_129.png,Studies/016/RLT/anno/OriginalData/RLT_Label_129.png
6.9317 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_130.png,Studies/016/RLT/anno/OriginalData/RLT_Label_130.png
6.99 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_131.png,Studies/016/RLT/anno/OriginalData/RLT_Label_131.png
7.1517 sec,Studies/016/RLT/anno/PixelLabelData/RLT_Label_134.png,Studies/016/RLT/anno/OriginalData/RLT_Label_134.png
9.6633 sec,Studies/017/RAS/anno/PixelLabelData/RAS_Label_181.png,Studies/017/RAS/anno/OriginalData/RAS_Label_181.png
8.67 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_163.png,Studies/017/RAT/anno/OriginalData/RAT_Label_163.png
8.7283 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_164.png,Studies/017/RAT/anno/OriginalData/RAT_Label_164.png
8.7767 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_165.png,Studies/017/RAT/anno/OriginalData/RAT_Label_165.png
8.8283 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_166.png,Studies/017/RAT/anno/OriginalData/RAT_Label_166.png
8.9867 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_169.png,Studies/017/RAT/anno/OriginalData/RAT_Label_169.png
9.095 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_171.png,Studies/017/RAT/anno/OriginalData/RAT_Label_171.png
9.1517 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_172.png,Studies/017/RAT/anno/OriginalData/RAT_Label_172.png
9.2067 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_173.png,Studies/017/RAT/anno/OriginalData/RAT_Label_173.png
9.2583 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_174.png,Studies/017/RAT/anno/OriginalData/RAT_Label_174.png
9.3133 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_175.png,Studies/017/RAT/anno/OriginalData/RAT_Label_175.png
9.37 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_176.png,Studies/017/RAT/anno/OriginalData/RAT_Label_176.png
9.42 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_177.png,Studies/017/RAT/anno/OriginalData/RAT_Label_177.png
9.4717 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_178.png,Studies/017/RAT/anno/OriginalData/RAT_Label_178.png
9.54 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_179.png,Studies/017/RAT/anno/OriginalData/RAT_Label_179.png
9.5883 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_180.png,Studies/017/RAT/anno/OriginalData/RAT_Label_180.png
9.6383 sec,Studies/017/RAT/anno/PixelLabelData/RAT_Label_181.png,Studies/017/RAT/anno/OriginalData/RAT_Label_181.png
5.9617 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_113.png,Studies/010/LLS/anno/OriginalData/LLS_Label_113.png
6.0067 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_114.png,Studies/010/LLS/anno/OriginalData/LLS_Label_114.png
6.0617 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_115.png,Studies/010/LLS/anno/OriginalData/LLS_Label_115.png
6.1233 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_116.png,Studies/010/LLS/anno/OriginalData/LLS_Label_116.png
6.1717 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_117.png,Studies/010/LLS/anno/OriginalData/LLS_Label_117.png
6.2267 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_118.png,Studies/010/LLS/anno/OriginalData/LLS_Label_118.png
6.2767 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_119.png,Studies/010/LLS/anno/OriginalData/LLS_Label_119.png
6.3333 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_120.png,Studies/010/LLS/anno/OriginalData/LLS_Label_120.png
6.3833 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_121.png,Studies/010/LLS/anno/OriginalData/LLS_Label_121.png
6.445 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_122.png,Studies/010/LLS/anno/OriginalData/LLS_Label_122.png
6.4917 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_123.png,Studies/010/LLS/anno/OriginalData/LLS_Label_123.png
6.5433 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_124.png,Studies/010/LLS/anno/OriginalData/LLS_Label_124.png
6.6 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_125.png,Studies/010/LLS/anno/OriginalData/LLS_Label_125.png
6.65 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_126.png,Studies/010/LLS/anno/OriginalData/LLS_Label_126.png
6.71 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_127.png,Studies/010/LLS/anno/OriginalData/LLS_Label_127.png
6.8133 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_129.png,Studies/010/LLS/anno/OriginalData/LLS_Label_129.png
6.8717 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_130.png,Studies/010/LLS/anno/OriginalData/LLS_Label_130.png
6.9433 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_131.png,Studies/010/LLS/anno/OriginalData/LLS_Label_131.png
6.9917 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_132.png,Studies/010/LLS/anno/OriginalData/LLS_Label_132.png
7.0467 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_133.png,Studies/010/LLS/anno/OriginalData/LLS_Label_133.png
7.0967 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_134.png,Studies/010/LLS/anno/OriginalData/LLS_Label_134.png
7.1417 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_135.png,Studies/010/LLS/anno/OriginalData/LLS_Label_135.png
7.2033 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_136.png,Studies/010/LLS/anno/OriginalData/LLS_Label_136.png
7.2483 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_137.png,Studies/010/LLS/anno/OriginalData/LLS_Label_137.png
7.31 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_138.png,Studies/010/LLS/anno/OriginalData/LLS_Label_138.png
7.355 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_139.png,Studies/010/LLS/anno/OriginalData/LLS_Label_139.png
7.4133 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_140.png,Studies/010/LLS/anno/OriginalData/LLS_Label_140.png
7.4667 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_141.png,Studies/010/LLS/anno/OriginalData/LLS_Label_141.png
7.5167 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_142.png,Studies/010/LLS/anno/OriginalData/LLS_Label_142.png
7.5717 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_143.png,Studies/010/LLS/anno/OriginalData/LLS_Label_143.png
7.6267 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_144.png,Studies/010/LLS/anno/OriginalData/LLS_Label_144.png
7.6783 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_145.png,Studies/010/LLS/anno/OriginalData/LLS_Label_145.png
7.7383 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_146.png,Studies/010/LLS/anno/OriginalData/LLS_Label_146.png
7.7883 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_147.png,Studies/010/LLS/anno/OriginalData/LLS_Label_147.png
7.9 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_149.png,Studies/010/LLS/anno/OriginalData/LLS_Label_149.png
8 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_151.png,Studies/010/LLS/anno/OriginalData/LLS_Label_151.png
8.1067 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_153.png,Studies/010/LLS/anno/OriginalData/LLS_Label_153.png
8.1717 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_154.png,Studies/010/LLS/anno/OriginalData/LLS_Label_154.png
8.2333 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_155.png,Studies/010/LLS/anno/OriginalData/LLS_Label_155.png
8.28 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_156.png,Studies/010/LLS/anno/OriginalData/LLS_Label_156.png
8.3333 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_157.png,Studies/010/LLS/anno/OriginalData/LLS_Label_157.png
8.3883 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_158.png,Studies/010/LLS/anno/OriginalData/LLS_Label_158.png
8.4333 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_159.png,Studies/010/LLS/anno/OriginalData/LLS_Label_159.png
8.485 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_160.png,Studies/010/LLS/anno/OriginalData/LLS_Label_160.png
8.5467 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_161.png,Studies/010/LLS/anno/OriginalData/LLS_Label_161.png
8.5917 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_162.png,Studies/010/LLS/anno/OriginalData/LLS_Label_162.png
8.65 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_163.png,Studies/010/LLS/anno/OriginalData/LLS_Label_163.png
8.6983 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_164.png,Studies/010/LLS/anno/OriginalData/LLS_Label_164.png
8.76 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_165.png,Studies/010/LLS/anno/OriginalData/LLS_Label_165.png
8.8033 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_166.png,Studies/010/LLS/anno/OriginalData/LLS_Label_166.png
8.86 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_167.png,Studies/010/LLS/anno/OriginalData/LLS_Label_167.png
8.9167 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_168.png,Studies/010/LLS/anno/OriginalData/LLS_Label_168.png
8.9767 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_169.png,Studies/010/LLS/anno/OriginalData/LLS_Label_169.png
9.0267 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_170.png,Studies/010/LLS/anno/OriginalData/LLS_Label_170.png
9.0883 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_171.png,Studies/010/LLS/anno/OriginalData/LLS_Label_171.png
9.1333 sec,Studies/010/LLS/anno/PixelLabelData/LLS_Label_172.png,Studies/010/LLS/anno/OriginalData/LLS_Label_172.png
